seller_id,orders,gmv,freight,late_rate,avg_delivery_days,median_delivery_days,avg_review,freight_to_gmv,gmv_share,cumulative_gmv_share,late_rank
7e1fb0a3ebfb01ffb3a7dae98bf3238d,159,27349.530000000002,2986.4000000000024,0.13609467455621302,15.550295857988166,14.0,4.133720930232558,0.10919383258140093,0.002450114552886436,0.5195243483556412,120
d3f39f05462b79a4562d35893a28f159,34,2411.3,557.4700000000001,0.13513513513513514,12.0,8.0,3.3684210526315788,0.23119064405092693,0.00021601691953664515,0.9830711796354488,121
7aa4334be125fcdd2ba64b3180029f14,217,16234.809999999963,4368.5199999999995,0.1350210970464135,15.89873417721519,13.0,4.054621848739496,0.2690835310052911,0.0014543995543742853,0.639255857232749,122
f3da5b2ff499efb8d4a6d371d175d7dd,79,3702.2900000000013,1124.5700000000002,0.13414634146341464,11.207317073170731,7.0,3.8493975903614457,0.30374984131442967,0.0003316705847598085,0.95360185010747,123
1eade46fba20122dc4aefb379f8c636b,58,3635.369999999995,1038.3400000000001,0.13333333333333333,12.066666666666666,7.0,4.306666666666667,0.28562154608746887,0.0003256755396574182,0.9591847466093004,124
3ade81dab5a172b88e1871c28ae05260,30,5751.6,1551.3899999999999,0.13333333333333333,13.733333333333333,10.0,4.064516129032258,0.26973190068850406,0.0005152585387164469,0.8918213864821974,124
238fac594e170b59c6d228f5a4f4f1d9,29,3126.0,1419.52,0.13333333333333333,12.3,10.0,3.9655172413793105,0.4541010876519514,0.00028004349955275274,0.9678219860046251,124
1a932caad4f9d804097d7f8e615baed1,20,4661.0,1040.4499999999998,0.13333333333333333,8.766666666666667,7.0,3.566666666666667,0.22322462990774508,0.00041755686225699955,0.9216285894778246,124
8b28d096634035667e8263d57ba3368c,143,9375.699999999983,2591.4500000000003,0.13245033112582782,14.205298013245033,11.0,3.861842105263158,0.27640069541474294,0.0008399244525773318,0.7957860297630608,128
b33e7c55446eabf8fe1a42d037ac7d6d,152,44985.17000000004,2725.0699999999997,0.13157894736842105,16.32894736842105,13.5,4.15483870967742,0.06057707462259223,0.0040300078166268455,0.3886731819840953,129
14d7985702e72162bbf13b6beb74ab2b,37,3887.0,553.9999999999999,0.13157894736842105,11.026315789473685,8.5,4.342105263157895,0.1425263699511191,0.00034821787676313177,0.947169645993707,129
070d165398b553f3b4b851c216b8a358,32,3393.159999999996,1003.5899999999999,0.13157894736842105,11.0,9.0,3.5,0.2957685461339875,0.00030397709563097165,0.9626114613553571,129
440dd6ab244315c632130ecfb63827b1,94,13696.899999999983,2096.31,0.13043478260869565,16.565217391304348,14.0,3.851063829787234,0.1530499602099747,0.0012270402460089873,0.6848722978573839,132
406822777a0b9eb5c50e442dd4cd3ec5,45,3648.080000000002,948.2599999999999,0.13043478260869565,13.478260869565217,10.5,4.326086956521739,0.259933992675599,0.00032681416821766054,0.9585333390912766,132
4c8b8048e33af2bf94f2eb547746a916,23,2020.7300000000007,438.08000000000004,0.13043478260869565,19.0,12.0,3.111111111111111,0.21679294116482653,0.0001810276074380148,0.989351216030891,132
5058e8c1e82653974541e83690655b4a,63,10022.819999999985,3055.11,0.12987012987012986,26.441558441558442,25.0,3.0789473684210527,0.30481541123157,0.0008978968612243497,0.7724700657709397,135
e2aee0892199b1d92530e371abd825bf,38,5662.569999999996,2654.72,0.1282051282051282,14.820512820512821,12.0,3.8048780487804876,0.46881892850772733,0.0005072827636796001,0.8943728604774059,136
78c99c6dff4eeae5be99bf635ed21e3f,31,2030.880000000001,664.8900000000002,0.1282051282051282,13.974358974358974,12.0,4.333333333333333,0.32739009690380516,0.0001819368977516618,0.988988864288829,136
59b22a78efb79a4797979612b885db36,125,27184.500000000007,4897.5700000000015,0.12781954887218044,12.436090225563909,10.0,3.9696969696969697,0.18016038551380384,0.00243533029865381,0.5219596786542949,138
